trip_nb,local_dtm,latitude,longitude
12,23MAY17:08:08:26,40.023525,-83.072723
12,23MAY17:08:08:27,40.023521,-83.072701
12,23MAY17:08:08:28,40.023521,-83.07267
12,23MAY17:08:08:29,40.023525,-83.072639
12,23MAY17:08:08:30,40.02354,-83.072617
12,23MAY17:08:08:31,40.023678,-83.072586
12,23MAY17:08:08:32,40.023766,-83.072578
12,23MAY17:08:08:33,40.023834,-83.072594
12,23MAY17:08:08:34,40.023937,-83.072578
12,23MAY17:08:08:35,40.024021,-83.072617
12,23MAY17:08:08:36,40.024113,-83.072617
12,23MAY17:08:08:37,40.024216,-83.072624
12,23MAY17:08:08:38,40.024361,-83.072571
12,23MAY17:08:08:40,40.024582,-83.072533
12,23MAY17:08:08:41,40.024723,-83.072548
12,23MAY17:08:08:42,40.024834,-83.072556
12,23MAY17:08:08:43,40.024944,-83.072517
12,23MAY17:08:08:44,40.025051,-83.072479
12,23MAY17:08:08:45,40.025177,-83.072479
12,23MAY17:08:08:46,40.025291,-83.072479
12,23MAY17:08:08:47,40.02541,-83.072411
12,23MAY17:08:08:48,40.025517,-83.072395
12,23MAY17:08:08:49,40.025627,-83.072441
12,23MAY17:08:08:50,40.02578,-83.072441
12,23MAY17:08:08:51,40.025894,-83.072395
12,23MAY17:08:08:53,40.026043,-83.072411
12,23MAY17:08:08:54,40.026199,-83.072441
12,23MAY17:08:08:56,40.026421,-83.072533
12,23MAY17:08:08:57,40.026531,-83.072533
12,23MAY17:08:08:58,40.026646,-83.072517
12,23MAY17:08:08:59,40.026772,-83.07251
12,23MAY17:08:09:00,40.026878,-83.072502
12,23MAY17:08:09:01,40.027054,-83.072487
12,23MAY17:08:09:02,40.027176,-83.072433
12,23MAY17:08:09:03,40.027248,-83.072372
12,23MAY17:08:09:04,40.027348,-83.072365
12,23MAY17:08:09:05,40.02747,-83.07235
12,23MAY17:08:09:06,40.02758,-83.072327
12,23MAY17:08:09:07,40.027679,-83.072342
12,23MAY17:08:09:08,40.027782,-83.072365
12,23MAY17:08:09:09,40.02787,-83.072372
12,23MAY17:08:09:10,40.027966,-83.072342
12,23MAY17:08:09:11,40.028152,-83.072258
12,23MAY17:08:09:12,40.028271,-83.072243
12,23MAY17:08:09:13,40.028389,-83.072258
12,23MAY17:08:09:14,40.028492,-83.072235
12,23MAY17:08:09:15,40.028622,-83.072227
12,23MAY17:08:09:16,40.028755,-83.072266
12,23MAY17:08:09:17,40.028854,-83.072227
12,23MAY17:08:09:18,40.028912,-83.072227
12,23MAY17:08:09:19,40.028961,-83.072227
12,23MAY17:08:09:20,40.028988,-83.072212
12,23MAY17:08:09:21,40.02903,-83.072197
12,23MAY17:08:09:22,40.029037,-83.072205
12,23MAY17:08:09:23,40.02906,-83.072205
12,23MAY17:08:09:24,40.029083,-83.072205
12,23MAY17:08:09:25,40.029099,-83.072174
12,23MAY17:08:09:26,40.029114,-83.072182
12,23MAY17:08:09:27,40.029121,-83.072189
12,23MAY17:08:09:28,40.029121,-83.07222
12,23MAY17:08:09:29,40.029137,-83.072212
12,23MAY17:08:09:30,40.029144,-83.072205
12,23MAY17:08:09:31,40.02914,-83.072227
12,23MAY17:08:09:32,40.029137,-83.07222
12,23MAY17:08:09:33,40.029144,-83.072227
12,23MAY17:08:09:35,40.029152,-83.072227
12,23MAY17:08:09:36,40.029156,-83.072227
12,23MAY17:08:09:37,40.029156,-83.072235
12,23MAY17:08:09:38,40.029156,-83.072235
12,23MAY17:08:09:39,40.029156,-83.072235
12,23MAY17:08:09:42,40.029148,-83.072235
12,23MAY17:08:09:43,40.029144,-83.072235
12,23MAY17:08:09:44,40.02914,-83.072227
12,23MAY17:08:09:45,40.02914,-83.072227
12,23MAY17:08:09:46,40.02914,-83.072227
12,23MAY17:08:09:47,40.02914,-83.072227
12,23MAY17:08:09:48,40.02914,-83.072227
12,23MAY17:08:09:49,40.02914,-83.07222
12,23MAY17:08:09:51,40.02914,-83.07222
12,23MAY17:08:09:52,40.02914,-83.07222
12,23MAY17:08:09:54,40.02914,-83.07222
12,23MAY17:08:09:55,40.02914,-83.07222
12,23MAY17:08:09:56,40.02914,-83.07222
12,23MAY17:08:09:57,40.02914,-83.07222
12,23MAY17:08:09:58,40.02914,-83.07222
12,23MAY17:08:09:59,40.02914,-83.07222
12,23MAY17:08:10:00,40.02914,-83.07222
12,23MAY17:08:10:01,40.02914,-83.07222
12,23MAY17:08:10:02,40.02914,-83.072227
12,23MAY17:08:10:03,40.029137,-83.07222
12,23MAY17:08:10:04,40.029137,-83.07222
12,23MAY17:08:10:05,40.029137,-83.07222
12,23MAY17:08:10:06,40.029137,-83.07222
12,23MAY17:08:10:07,40.029137,-83.07222
12,23MAY17:08:10:08,40.029137,-83.07222
12,23MAY17:08:10:09,40.029137,-83.07222
12,23MAY17:08:10:10,40.029137,-83.07222
12,23MAY17:08:10:11,40.029137,-83.07222
12,23MAY17:08:10:12,40.029137,-83.07222
12,23MAY17:08:10:13,40.029137,-83.07222
12,23MAY17:08:10:15,40.029137,-83.07222
12,23MAY17:08:10:16,40.029137,-83.07222
12,23MAY17:08:10:17,40.029137,-83.07222
12,23MAY17:08:10:18,40.029137,-83.07222
12,23MAY17:08:10:20,40.029137,-83.07222
12,23MAY17:08:10:21,40.029137,-83.07222
12,23MAY17:08:10:22,40.029137,-83.07222
12,23MAY17:08:10:23,40.029137,-83.07222
12,23MAY17:08:10:24,40.029137,-83.07222
12,23MAY17:08:10:25,40.029137,-83.07222
12,23MAY17:08:10:26,40.029255,-83.072205
12,23MAY17:08:10:27,40.029327,-83.072159
12,23MAY17:08:10:29,40.029446,-83.072037
12,23MAY17:08:10:30,40.02953,-83.072029
12,23MAY17:08:10:32,40.029701,-83.071991
12,23MAY17:08:10:34,40.030022,-83.071838
12,23MAY17:08:10:36,40.030205,-83.0718
12,23MAY17:08:10:37,40.030315,-83.0718
12,23MAY17:08:10:38,40.030445,-83.071808
12,23MAY17:08:10:40,40.030685,-83.071815
12,23MAY17:08:10:41,40.030823,-83.071854
12,23MAY17:08:10:42,40.03093,-83.071861
12,23MAY17:08:10:43,40.031025,-83.071869
12,23MAY17:08:10:44,40.031155,-83.071922
12,23MAY17:08:10:45,40.031273,-83.071968
12,23MAY17:08:10:47,40.031502,-83.071953
12,23MAY17:08:10:48,40.031635,-83.071938
12,23MAY17:08:10:49,40.031769,-83.071884
12,23MAY17:08:10:50,40.031879,-83.071877
12,23MAY17:08:10:51,40.031998,-83.071838
12,23MAY17:08:10:52,40.032112,-83.071831
12,23MAY17:08:10:53,40.0322,-83.0718
12,23MAY17:08:10:54,40.03231,-83.071846
12,23MAY17:08:10:55,40.032429,-83.071869
12,23MAY17:08:10:56,40.032578,-83.071869
12,23MAY17:08:10:57,40.032681,-83.071899
12,23MAY17:08:10:58,40.03278,-83.071884
12,23MAY17:08:10:59,40.032883,-83.071892
12,23MAY17:08:11:00,40.03299,-83.071899
12,23MAY17:08:11:01,40.033104,-83.071884
12,23MAY17:08:11:02,40.033207,-83.071884
12,23MAY17:08:11:03,40.033314,-83.071861
12,23MAY17:08:11:04,40.033401,-83.071823
12,23MAY17:08:11:05,40.033512,-83.071838
12,23MAY17:08:11:06,40.033611,-83.071793
12,23MAY17:08:11:07,40.03371,-83.071754
12,23MAY17:08:11:08,40.033821,-83.071724
12,23MAY17:08:11:10,40.034046,-83.07177
12,23MAY17:08:11:11,40.034153,-83.071762
12,23MAY17:08:11:12,40.034256,-83.071739
12,23MAY17:08:11:14,40.034481,-83.071747
12,23MAY17:08:11:15,40.034592,-83.071724
12,23MAY17:08:11:16,40.034706,-83.071739
12,23MAY17:08:11:17,40.034821,-83.071747
12,23MAY17:08:11:18,40.034927,-83.071709
12,23MAY17:08:11:19,40.035042,-83.071678
12,23MAY17:08:11:20,40.035164,-83.071655
12,23MAY17:08:11:21,40.035267,-83.071632
12,23MAY17:08:11:22,40.035381,-83.071602
12,23MAY17:08:11:23,40.035496,-83.071594
12,23MAY17:08:11:24,40.035603,-83.071579
12,23MAY17:08:11:25,40.03569,-83.071587
12,23MAY17:08:11:26,40.035786,-83.071571
12,23MAY17:08:11:27,40.0359,-83.071548
12,23MAY17:08:11:28,40.035999,-83.071564
12,23MAY17:08:11:29,40.036076,-83.071556
12,23MAY17:08:11:30,40.036179,-83.071556
12,23MAY17:08:11:31,40.036297,-83.071541
12,23MAY17:08:11:32,40.036396,-83.071526
12,23MAY17:08:11:33,40.036533,-83.071526
12,23MAY17:08:11:34,40.036644,-83.071487
12,23MAY17:08:11:36,40.036861,-83.071457
12,23MAY17:08:11:38,40.037064,-83.071434
12,23MAY17:08:11:39,40.037193,-83.071457
12,23MAY17:08:11:41,40.037437,-83.071419
12,23MAY17:08:11:42,40.037544,-83.071404
12,23MAY17:08:11:43,40.037643,-83.071404
12,23MAY17:08:11:44,40.037766,-83.071365
12,23MAY17:08:11:45,40.037884,-83.071342
12,23MAY17:08:11:46,40.037998,-83.071327
12,23MAY17:08:11:47,40.038139,-83.071335
12,23MAY17:08:11:48,40.038261,-83.071335
12,23MAY17:08:11:49,40.038349,-83.071342
12,23MAY17:08:11:51,40.038551,-83.071327
12,23MAY17:08:11:52,40.038658,-83.071312
12,23MAY17:08:11:53,40.038769,-83.071281
12,23MAY17:08:11:54,40.038883,-83.071266
12,23MAY17:08:11:55,40.038971,-83.071259
12,23MAY17:08:11:56,40.039093,-83.071236
12,23MAY17:08:11:57,40.039204,-83.071236
12,23MAY17:08:11:58,40.039326,-83.071236
12,23MAY17:08:12:00,40.03957,-83.071228
12,23MAY17:08:12:01,40.039673,-83.071228
12,23MAY17:08:12:02,40.039795,-83.07119
12,23MAY17:08:12:03,40.03989,-83.071175
12,23MAY17:08:12:04,0,0
12,23MAY17:08:12:06,0,0
12,23MAY17:08:12:07,40.040298,-83.071129
12,23MAY17:08:12:08,40.040371,-83.071129
12,23MAY17:08:12:09,40.040455,-83.071136
12,23MAY17:08:12:10,40.040466,-83.071152
12,23MAY17:08:12:11,40.040501,-83.071129
12,23MAY17:08:12:12,40.040607,-83.071136
12,23MAY17:08:12:13,40.040638,-83.071136
12,23MAY17:08:12:14,40.040638,-83.071136
12,23MAY17:08:12:15,40.040577,-83.071198
12,23MAY17:08:12:16,40.040592,-83.071228
12,23MAY17:08:12:17,40.040501,-83.071236
12,23MAY17:08:12:19,40.040516,-83.071243
12,23MAY17:08:12:20,40.040554,-83.071251
12,23MAY17:08:12:21,40.040581,-83.071236
12,23MAY17:08:12:22,40.040573,-83.071236
12,23MAY17:08:12:23,40.040588,-83.071228
12,23MAY17:08:12:24,40.040592,-83.071243
12,23MAY17:08:12:25,40.040611,-83.071251
12,23MAY17:08:12:26,40.040627,-83.071259
12,23MAY17:08:12:27,40.040627,-83.071259
12,23MAY17:08:12:28,40.04063,-83.071251
12,23MAY17:08:12:29,40.040634,-83.071243
12,23MAY17:08:12:31,40.04063,-83.071228
12,23MAY17:08:12:32,40.04063,-83.07122
12,23MAY17:08:12:33,40.04063,-83.07122
12,23MAY17:08:12:34,40.040627,-83.07122
12,23MAY17:08:12:36,40.040634,-83.07122
12,23MAY17:08:12:38,40.040634,-83.07122
12,23MAY17:08:12:39,40.040634,-83.07122
12,23MAY17:08:12:40,40.040634,-83.071213
12,23MAY17:08:12:41,40.040634,-83.071213
12,23MAY17:08:12:42,40.040752,-83.071449
12,23MAY17:08:12:43,40.040691,-83.07164
12,23MAY17:08:12:44,40.04071,-83.071739
12,23MAY17:08:12:45,40.040691,-83.071968
12,23MAY17:08:12:46,40.040672,-83.072159
12,23MAY17:08:12:47,40.040684,-83.072327
12,23MAY17:08:12:48,40.040695,-83.072556
12,23MAY17:08:12:49,40.04073,-83.072784
12,23MAY17:08:12:50,40.040745,-83.072945
12,23MAY17:08:12:51,40.040722,-83.073158
12,23MAY17:08:12:52,40.040718,-83.073387
12,23MAY17:08:12:53,40.040691,-83.073578
12,23MAY17:08:12:54,40.040672,-83.073784
12,23MAY17:08:12:55,40.040718,-83.073936
12,23MAY17:08:12:56,40.040825,-83.074013
12,23MAY17:08:12:57,40.040817,-83.074158
12,23MAY17:08:12:58,40.040825,-83.074333
12,23MAY17:08:12:59,40.040848,-83.074455
12,23MAY17:08:13:00,40.040833,-83.07457
12,23MAY17:08:13:01,40.040825,-83.074715
12,23MAY17:08:13:02,40.040897,-83.074875
12,23MAY17:08:13:03,40.040901,-83.075012
12,23MAY17:08:13:04,40.040909,-83.075096
12,23MAY17:08:13:05,40.040913,-83.075127
12,23MAY17:08:13:06,40.040913,-83.07518
12,23MAY17:08:13:08,40.041042,-83.075211
12,23MAY17:08:13:09,40.04105,-83.075233
12,23MAY17:08:13:10,40.041107,-83.075256
12,23MAY17:08:13:11,40.041157,-83.07515
12,23MAY17:08:13:12,40.041218,-83.075066
12,23MAY17:08:13:13,40.041271,-83.075012
12,23MAY17:08:13:14,40.041359,-83.074936
12,23MAY17:08:13:15,40.041431,-83.074867
12,23MAY17:08:13:16,40.041515,-83.074799
12,23MAY17:08:13:17,40.041576,-83.074715
12,23MAY17:08:13:18,40.041645,-83.0746
12,23MAY17:08:13:19,40.041767,-83.074432
12,23MAY17:08:13:20,40.04184,-83.074295
12,23MAY17:08:13:21,40.04192,-83.074211
12,23MAY17:08:13:22,40.042007,-83.074165
12,23MAY17:08:13:23,40.042065,-83.07415
12,23MAY17:08:13:25,40.042244,-83.074135
12,23MAY17:08:13:26,40.042343,-83.074112
12,23MAY17:08:13:27,40.042439,-83.074112
12,23MAY17:08:13:28,40.042591,-83.074165
12,23MAY17:08:13:29,40.042725,-83.074173
12,23MAY17:08:13:30,40.042847,-83.074188
12,23MAY17:08:13:31,40.042961,-83.074165
12,23MAY17:08:13:32,40.043079,-83.07415
12,23MAY17:08:13:33,40.043224,-83.07415
12,23MAY17:08:13:34,40.043354,-83.074158
12,23MAY17:08:13:35,40.043495,-83.074165
12,23MAY17:08:13:36,40.043636,-83.074142
12,23MAY17:08:13:38,40.043892,-83.074142
12,23MAY17:08:13:39,40.044018,-83.074142
12,23MAY17:08:13:41,40.04425,-83.074135
12,23MAY17:08:13:42,40.044243,-83.074181
12,23MAY17:08:13:43,40.044392,-83.07412
12,23MAY17:08:13:45,40.04459,-83.074028
12,23MAY17:08:13:46,40.044701,-83.073997
12,23MAY17:08:13:47,40.044823,-83.073921
12,23MAY17:08:13:48,40.044888,-83.073853
12,23MAY17:08:13:49,40.045006,-83.073799
12,23MAY17:08:13:51,40.045242,-83.07373
12,23MAY17:08:13:52,40.045341,-83.073685
12,23MAY17:08:13:53,40.045456,-83.073639
12,23MAY17:08:13:54,40.045563,-83.073715
12,23MAY17:08:13:55,40.045681,-83.0737
12,23MAY17:08:13:56,40.045761,-83.073753
12,23MAY17:08:13:57,40.045868,-83.073708
12,23MAY17:08:13:58,40.045971,-83.073692
12,23MAY17:08:13:59,40.046085,-83.073685
12,23MAY17:08:14:35,40.047249,-83.0755
12,23MAY17:08:14:36,40.047237,-83.075676
12,23MAY17:08:14:37,40.047211,-83.075882
12,23MAY17:08:14:39,40.047211,-83.076157
12,23MAY17:08:14:40,40.047188,-83.07637
12,23MAY17:08:14:41,40.047264,-83.076576
12,23MAY17:08:14:42,40.047249,-83.076752
12,23MAY17:08:14:43,40.047268,-83.076874
12,23MAY17:08:14:44,40.047386,-83.077011
12,23MAY17:08:14:45,40.047325,-83.077179
12,23MAY17:08:14:46,40.047348,-83.077324
12,23MAY17:08:14:47,40.047356,-83.077377
12,23MAY17:08:14:48,40.047325,-83.077362
12,23MAY17:08:14:49,40.047371,-83.07756
12,23MAY17:08:14:50,40.04744,-83.077583
12,23MAY17:08:14:52,40.047619,-83.077591
12,23MAY17:08:14:53,40.047695,-83.077606
12,23MAY17:08:14:54,40.047802,-83.077621
12,23MAY17:08:14:55,40.047928,-83.077637
12,23MAY17:08:14:56,40.048027,-83.077614
12,23MAY17:08:14:57,40.048145,-83.077591
12,23MAY17:08:14:58,40.048275,-83.077576
12,23MAY17:08:14:59,40.048389,-83.07756
12,23MAY17:08:15:00,40.048492,-83.077553
12,23MAY17:08:15:01,40.04858,-83.077545
12,23MAY17:08:15:02,40.048683,-83.07753
12,23MAY17:08:15:03,40.04879,-83.07753
12,23MAY17:08:15:04,40.048908,-83.077522
12,23MAY17:08:15:05,40.049007,-83.077507
12,23MAY17:08:15:06,40.049114,-83.077499
12,23MAY17:08:15:08,40.04932,-83.077477
12,23MAY17:08:15:10,40.049534,-83.077461
12,23MAY17:08:15:12,40.049751,-83.077446
12,23MAY17:08:15:13,40.049866,-83.077438
12,23MAY17:08:15:14,40.049953,-83.077438
12,23MAY17:08:15:15,40.050072,-83.077438
12,23MAY17:08:15:16,40.050205,-83.077438
12,23MAY17:08:15:17,40.050308,-83.077431
12,23MAY17:08:15:18,40.050423,-83.077415
12,23MAY17:08:15:19,40.050522,-83.077408
12,23MAY17:08:15:20,40.050629,-83.077415
12,23MAY17:08:15:21,40.050751,-83.077408
12,23MAY17:08:15:22,40.050869,-83.077415
12,23MAY17:08:15:23,40.05098,-83.077408
12,23MAY17:08:15:24,40.051079,-83.077385
12,23MAY17:08:15:25,40.051186,-83.07737
12,23MAY17:08:15:26,40.051285,-83.077354
12,23MAY17:08:15:27,40.051403,-83.077339
12,23MAY17:08:15:28,40.051514,-83.077347
12,23MAY17:08:15:29,40.051609,-83.077339
12,23MAY17:08:15:30,40.051727,-83.077339
12,23MAY17:08:15:31,40.051815,-83.077332
12,23MAY17:08:15:32,40.051929,-83.077324
12,23MAY17:08:15:33,40.052006,-83.077332
12,23MAY17:08:15:35,40.052162,-83.077347
12,23MAY17:08:15:37,40.052319,-83.077354
12,23MAY17:08:15:39,40.052383,-83.077347
12,23MAY17:08:15:41,40.052437,-83.077377
12,23MAY17:08:15:42,40.052479,-83.077393
12,23MAY17:08:15:43,40.052532,-83.077423
12,23MAY17:08:15:44,40.052544,-83.077385
12,23MAY17:08:15:45,40.05257,-83.077377
12,23MAY17:08:15:46,40.052589,-83.077385
12,23MAY17:08:15:47,40.0527,-83.077332
12,23MAY17:08:15:48,40.052807,-83.077316
12,23MAY17:08:15:49,40.052887,-83.077316
12,23MAY17:08:15:51,40.052975,-83.077339
12,23MAY17:08:15:52,40.05312,-83.077309
12,23MAY17:08:15:53,40.053188,-83.077263
12,23MAY17:08:15:54,40.053295,-83.077263
12,23MAY17:08:15:55,40.053398,-83.077286
12,23MAY17:08:15:56,40.053497,-83.077209
12,23MAY17:08:15:57,40.053577,-83.077057
12,23MAY17:08:15:58,40.05365,-83.076996
12,23MAY17:08:15:59,40.053574,-83.076927
12,23MAY17:08:16:00,40.053555,-83.076904
12,23MAY17:08:16:02,40.053638,-83.076744
12,23MAY17:08:16:06,40.05357,-83.076233
12,23MAY17:08:16:07,40.053513,-83.076111
12,23MAY17:08:16:09,40.053375,-83.076019
12,23MAY17:08:16:10,40.053349,-83.075928
12,23MAY17:08:16:11,40.053356,-83.075859
12,23MAY17:08:16:12,40.053364,-83.075783
12,23MAY17:08:16:13,40.053391,-83.075737
12,23MAY17:08:16:14,40.053383,-83.075729
12,23MAY17:08:16:15,40.053497,-83.075714
12,23MAY17:08:16:17,40.053654,-83.075722
12,23MAY17:08:16:19,40.053837,-83.075729
12,23MAY17:08:16:20,40.053944,-83.075783
12,23MAY17:08:16:21,40.053993,-83.075768
12,23MAY17:08:16:22,40.054066,-83.075768
12,23MAY17:08:16:23,40.05415,-83.075745
12,23MAY17:08:16:24,40.054226,-83.075745
12,23MAY17:08:16:25,40.054306,-83.075706
12,23MAY17:08:16:26,40.054382,-83.075714
12,23MAY17:08:16:27,40.054447,-83.075706
12,23MAY17:08:16:28,40.054535,-83.075706
12,23MAY17:08:16:29,40.054596,-83.075623
12,23MAY17:08:16:30,40.054646,-83.075615
12,23MAY17:08:16:31,40.05471,-83.075623
12,23MAY17:08:16:32,40.05479,-83.0756
12,23MAY17:08:16:33,40.054878,-83.075607
12,23MAY17:08:16:34,40.054981,-83.075645
12,23MAY17:08:16:35,40.055073,-83.075638
12,23MAY17:08:16:36,40.055145,-83.075676
12,23MAY17:08:16:37,40.055237,-83.075684
12,23MAY17:08:16:38,40.055305,-83.075714
12,23MAY17:08:16:40,40.055473,-83.075668
12,23MAY17:08:16:41,40.055557,-83.075684
12,23MAY17:08:16:42,40.055649,-83.075691
12,23MAY17:08:16:43,40.055759,-83.075661
12,23MAY17:08:16:45,40.055923,-83.075623
12,23MAY17:08:16:46,40.056011,-83.075607
12,23MAY17:08:16:47,40.056122,-83.075638
12,23MAY17:08:16:48,40.056248,-83.075638
12,23MAY17:08:16:50,40.056412,-83.07563
12,23MAY17:08:16:51,40.056473,-83.075623
12,23MAY17:08:16:52,40.056553,-83.07563
12,23MAY17:08:16:54,40.056721,-83.075623
12,23MAY17:08:16:55,40.056786,-83.075623
12,23MAY17:08:16:57,40.056889,-83.075577
12,23MAY17:08:16:58,40.056931,-83.075562
12,23MAY17:08:16:59,40.056969,-83.075562
12,23MAY17:08:17:00,40.05698,-83.075569
12,23MAY17:08:17:01,40.056992,-83.075546
12,23MAY17:08:17:02,40.056988,-83.075539
12,23MAY17:08:17:03,40.05703,-83.075516
12,23MAY17:08:17:04,40.057037,-83.075523
12,23MAY17:08:17:05,40.057037,-83.075516
12,23MAY17:08:17:07,40.057014,-83.075493
12,23MAY17:08:17:08,40.057014,-83.075485
12,23MAY17:08:17:09,40.057011,-83.075478
12,23MAY17:08:17:10,40.057011,-83.075478
12,23MAY17:08:17:11,40.056999,-83.075462
12,23MAY17:08:17:12,40.057007,-83.075462
12,23MAY17:08:17:13,40.057003,-83.075462
12,23MAY17:08:17:14,40.056999,-83.075462
12,23MAY17:08:17:15,40.056999,-83.075462
12,23MAY17:08:17:16,40.057003,-83.075462
12,23MAY17:08:17:17,40.057003,-83.075462
12,23MAY17:08:17:19,40.056999,-83.075462
12,23MAY17:08:17:19,40.056999,-83.075462
12,23MAY17:08:17:21,40.056999,-83.075462
12,23MAY17:08:17:21,40.056999,-83.075462
12,23MAY17:08:17:22,40.056999,-83.075462
12,23MAY17:08:17:23,40.056999,-83.075462
12,23MAY17:08:17:25,40.056999,-83.075462
12,23MAY17:08:17:26,40.056999,-83.075462
12,23MAY17:08:17:27,40.056999,-83.075462
12,23MAY17:08:17:28,40.056999,-83.075455
12,23MAY17:08:17:29,40.056999,-83.075455
12,23MAY17:08:17:30,40.056999,-83.075455
12,23MAY17:08:17:31,40.056999,-83.075462
12,23MAY17:08:17:32,40.057003,-83.075455
12,23MAY17:08:17:33,40.057003,-83.075455
12,23MAY17:08:17:34,40.057003,-83.075455
12,23MAY17:08:17:35,40.057003,-83.075455
12,23MAY17:08:17:37,40.057003,-83.075455
12,23MAY17:08:17:38,40.057003,-83.075455
12,23MAY17:08:17:39,40.057003,-83.075455
12,23MAY17:08:17:40,40.057003,-83.075455
12,23MAY17:08:17:41,40.057003,-83.075455
12,23MAY17:08:17:42,40.057003,-83.075455
12,23MAY17:08:17:44,40.057003,-83.075455
12,23MAY17:08:17:45,40.057003,-83.075455
12,23MAY17:08:17:46,40.057003,-83.075455
12,23MAY17:08:17:47,40.057003,-83.075455
12,23MAY17:08:17:48,40.057003,-83.075455
12,23MAY17:08:17:49,40.057003,-83.075455
12,23MAY17:08:17:50,40.057003,-83.075455
12,23MAY17:08:17:52,40.057003,-83.075455
12,23MAY17:08:17:53,40.057003,-83.075455
12,23MAY17:08:17:54,40.057003,-83.075455
12,23MAY17:08:17:55,40.057003,-83.075455
12,23MAY17:08:17:57,40.057003,-83.075455
12,23MAY17:08:17:58,40.057003,-83.075455
12,23MAY17:08:17:59,40.057003,-83.075455
12,23MAY17:08:18:00,40.057003,-83.075455
12,23MAY17:08:18:01,40.057003,-83.075455
12,23MAY17:08:18:02,40.057003,-83.075455
12,23MAY17:08:18:03,40.057003,-83.075455
12,23MAY17:08:18:04,40.057003,-83.075455
12,23MAY17:08:18:05,40.057003,-83.075455
12,23MAY17:08:18:06,40.057003,-83.075455
12,23MAY17:08:18:07,40.057003,-83.075455
12,23MAY17:08:18:08,40.057003,-83.075455
12,23MAY17:08:18:09,40.057003,-83.075455
12,23MAY17:08:18:10,40.057003,-83.075455
12,23MAY17:08:18:11,40.057003,-83.075455
12,23MAY17:08:18:12,40.057003,-83.075455
12,23MAY17:08:18:13,40.057003,-83.075455
12,23MAY17:08:18:14,40.057003,-83.075455
12,23MAY17:08:18:15,40.05703,-83.075455
12,23MAY17:08:18:16,40.057049,-83.075424
12,23MAY17:08:18:18,40.057079,-83.075378
12,23MAY17:08:18:19,40.057129,-83.075348
12,23MAY17:08:18:20,40.057171,-83.075348
12,23MAY17:08:18:21,40.05722,-83.075348
12,23MAY17:08:18:22,40.057293,-83.075348
12,23MAY17:08:18:23,40.057396,-83.075356
12,23MAY17:08:18:24,40.057476,-83.075378
12,23MAY17:08:18:25,40.057568,-83.075378
12,23MAY17:08:18:26,40.05772,-83.075371
12,23MAY17:08:18:27,40.057865,-83.075333
12,23MAY17:08:18:28,40.057961,-83.075317
12,23MAY17:08:18:29,40.05809,-83.075287
12,23MAY17:08:18:30,40.058205,-83.075302
12,23MAY17:08:18:31,40.058342,-83.075302
12,23MAY17:08:18:32,40.05846,-83.075287
12,23MAY17:08:18:34,40.058674,-83.075272
12,23MAY17:08:18:36,40.0588,-83.075264
12,23MAY17:08:18:36,40.058929,-83.075272
12,23MAY17:08:18:38,40.059059,-83.075249
12,23MAY17:08:18:38,40.059196,-83.075233
12,23MAY17:08:18:39,40.059315,-83.075226
12,23MAY17:08:18:40,40.059444,-83.075218
12,23MAY17:08:18:41,40.059566,-83.075211
12,23MAY17:08:18:42,40.059685,-83.075203
12,23MAY17:08:18:43,40.059811,-83.075195
12,23MAY17:08:18:44,40.059929,-83.07518
12,23MAY17:08:18:45,40.060051,-83.07518
12,23MAY17:08:18:46,40.060184,-83.07518
12,23MAY17:08:18:47,40.060318,-83.07518
12,23MAY17:08:18:48,40.060452,-83.075172
12,23MAY17:08:18:49,40.060593,-83.075157
12,23MAY17:08:18:50,40.060726,-83.07515
12,23MAY17:08:18:51,40.060867,-83.075157
12,23MAY17:08:18:52,40.061008,-83.075165
12,23MAY17:08:18:53,40.061142,-83.075142
12,23MAY17:08:18:55,40.061417,-83.075157
12,23MAY17:08:18:57,40.061687,-83.07515
12,23MAY17:08:18:59,40.061947,-83.075188
12,23MAY17:08:19:00,40.06208,-83.075203
12,23MAY17:08:19:01,40.062199,-83.075157
12,23MAY17:08:19:02,40.062344,-83.075165
12,23MAY17:08:19:03,40.062469,-83.07515
12,23MAY17:08:19:04,40.06258,-83.075142
12,23MAY17:08:19:05,40.062714,-83.075157
12,23MAY17:08:19:06,40.062828,-83.075142
12,23MAY17:08:19:07,40.062958,-83.075157
12,23MAY17:08:19:08,40.06308,-83.07515
12,23MAY17:08:19:09,40.063206,-83.07515
12,23MAY17:08:19:10,40.063309,-83.075142
12,23MAY17:08:19:11,40.063416,-83.07515
12,23MAY17:08:19:12,40.063488,-83.075134
12,23MAY17:08:19:13,40.063553,-83.075134
12,23MAY17:08:19:14,40.063606,-83.075134
12,23MAY17:08:19:16,40.063679,-83.075142
12,23MAY17:08:19:17,40.063686,-83.075134
12,23MAY17:08:19:18,40.063698,-83.075119
12,23MAY17:08:19:19,40.063717,-83.075142
12,23MAY17:08:19:20,40.06374,-83.075142
12,23MAY17:08:19:22,40.063797,-83.075111
12,23MAY17:08:19:23,40.063847,-83.075089
12,23MAY17:08:19:24,40.063942,-83.075096
12,23MAY17:08:19:25,40.064018,-83.075043
12,23MAY17:08:19:26,40.064098,-83.075043
12,23MAY17:08:19:27,40.064163,-83.075012
12,23MAY17:08:19:28,40.06424,-83.074982
